datetime,open,high,low,close,volume
2026-08-24 01:05:00,2438.71,2439.36,2433.41,2439.36,15239.597
2026-08-24 01:10:00,2439.35,2448.84,2438.85,2444.15,17188.717
2026-08-24 01:15:00,2444.15,2447.9,2443.17,2444.0,9403.658
2026-08-24 01:20:00,2444.0,2446.61,2443.05,2445.1,4045.482
2026-08-24 01:25:00,2445.11,2447.74,2444.56,2445.67,3883.712
2026-08-24 01:30:00,2445.67,2446.33,2443.3,2443.31,2443.659
2026-08-24 01:35:00,2443.31,2447.36,2443.3,2444.82,2908.457
2026-08-24 01:40:00,2444.83,2447.66,2444.82,2446.64,2410.008
2026-08-24 01:45:00,2446.65,2446.8,2443.95,2445.2,5662.076
2026-08-24 01:50:00,2445.19,2446.02,2443.95,2445.88,2301.044
2026-08-24 01:55:00,2445.87,2448.37,2445.76,2447.59,4490.824
2026-08-24 02:00:00,2447.59,2449.68,2446.03,2446.46,5893.618
2026-08-24 02:05:00,2446.47,2446.98,2444.28,2444.28,1560.619
2026-08-24 02:10:00,2444.29,2444.74,2440.0,2442.43,7737.805
2026-08-24 02:15:00,2442.42,2443.7,2440.0,2443.27,2754.272
2026-08-24 02:20:00,2443.28,2444.08,2442.25,2442.59,2019.503
2026-08-24 02:25:00,2442.58,2442.88,2440.12,2441.78,5101.84
2026-08-24 02:30:00,2441.79,2441.98,2436.27,2441.66,7439.375
2026-08-24 02:35:00,2441.66,2444.04,2440.72,2444.03,2281.853
2026-08-24 02:40:00,2444.03,2447.38,2443.62,2447.02,6526.568
2026-08-24 02:45:00,2447.02,2453.92,2446.81,2448.86,24800.325
2026-08-24 02:50:00,2448.86,2448.94,2446.23,2446.35,3427.881
2026-08-24 02:55:00,2446.34,2446.35,2443.57,2443.58,3031.591
2026-08-24 03:00:00,2443.57,2443.57,2435.21,2435.92,13944.074
2026-08-24 03:05:00,2435.92,2439.34,2435.46,2439.27,4143.893
2026-08-24 03:10:00,2439.27,2441.24,2439.11,2440.44,3176.09
2026-08-24 03:15:00,2440.44,2442.0,2439.45,2441.99,1760.717
2026-08-24 03:20:00,2442.0,2446.54,2442.0,2446.54,4087.226
2026-08-24 03:25:00,2446.53,2448.0,2444.54,2444.87,7565.92
2026-08-24 03:30:00,2444.88,2447.85,2444.87,2446.38,3214.157
2026-08-24 03:35:00,2446.39,2448.0,2445.77,2447.8,4008.469
2026-08-24 03:40:00,2447.8,2449.0,2446.66,2448.79,2194.931
2026-08-24 03:45:00,2448.79,2448.79,2445.94,2447.03,3467.35
2026-08-24 03:50:00,2447.03,2449.0,2446.76,2447.95,3058.98
2026-08-24 03:55:00,2447.94,2449.69,2447.75,2449.22,2782.821
2026-08-24 04:00:00,2449.22,2466.0,2449.21,2465.1,50703.494
2026-08-24 04:05:00,2465.11,2469.26,2458.46,2464.46,23422.679
2026-08-24 04:10:00,2464.46,2466.52,2460.81,2465.05,13310.96
2026-08-24 04:15:00,2465.04,2476.0,2465.04,2473.36,38874.769
2026-08-24 04:20:00,2473.36,2474.62,2466.88,2469.5,17377.959
2026-08-24 04:25:00,2469.51,2479.81,2467.48,2476.21,15659.012
2026-08-24 04:30:00,2476.21,2484.66,2476.21,2477.64,24342.9
2026-08-24 04:35:00,2477.64,2477.64,2458.67,2460.91,33417.587
2026-08-24 04:40:00,2460.91,2463.72,2459.41,2460.68,11116.564
2026-08-24 04:45:00,2460.68,2468.06,2460.68,2467.33,10724.063
2026-08-24 04:50:00,2467.34,2478.67,2466.0,2473.32,14997.44
2026-08-24 04:55:00,2473.31,2473.73,2465.52,2469.14,19063.156
2026-08-24 05:00:00,2469.15,2474.0,2453.66,2459.03,34933.087
2026-08-24 05:05:00,2459.03,2462.66,2455.87,2461.61,10860.211
2026-08-24 05:10:00,2461.6,2465.0,2459.54,2462.66,7026.492
2026-08-24 05:15:00,2462.65,2465.67,2457.03,2463.79,10560.761
